0,sentences
00:06:21 - 00:06:44 (24 sec),"This was a different kind of a wound. And we took care of them. And she was so happy and her father was so happy because they don't forget. Those are good people. So, Liz, thank you very much. Where is Liz? Where is Liz? Thank you, Liz. I mean that, too. Dedicated. It's called loyal people. We like loyal people."
00:06:44 - 00:07:06 (21 sec),"And our -- and our NRCC chair, Tom Emmer. Tom. Thank you, Tom. Great job. I watched him speaking from back, they have a beautiful camera setup and I looked at my people I said, ""This guy's like central casting."" You couldn't pick a better guy in Hollywood. There's no actor that could do it better. Really, thank you, Tom."
00:07:06 - 00:07:28 (22 sec),"Thank you for the great job more importantly. And a special thanks to the chair of this evening's dinner -- and I've agreed to go to the Caterpillar place where they make those beautiful D10s. I said, ""Are they making the D12 yet?"" ""No, they make that in a different location."" I said, ""Well, Darin, I want to go there then."
00:07:28 - 00:08:04 (37 sec),"I want to see what a D12 looks like."" But we're going, no, we're going to Caterpillar. We'll be there soon. And that's a great company and Darin LaHood does a fantastic job of representing that area. They love him. Thank you. Thank you. I'll be there with Darin. I'll be there. Finally, to all of our wonderful supporters here tonight who pour your time, your energy, your resources, and your heart into defending our great nation, your commitment has never been more important than it is right now and we thank you."
00:08:04 - 00:08:26 (21 sec),"And we are, all together, putting America First. Something you haven't heard for many, many decades, America First. We're putting America First. That's what we're doing. And you see that in our deal with China. you're going to see that in a lot of different things. They're all coming online right now. You're seeing it in a lot of different ways."
00:08:26 - 00:08:47 (22 sec),"It's amazing. You know, we ran on a theme, ""Make America Great Again"". And a lot of people are saying that may have been the greatest theme ever in politics. I think it is that. And it wasn't -- Ronald Reagan had a small thing called, ""Let's Make America Great"". That was good. I don't like it as much. And he sure as hell didn't use it as much."
00:08:47 - 00:09:08 (20 sec),"We had -- we've sold millions and millions of hats. Now you go to a rally everybody has the red hat ""Make America Great Again"". Maybe I can have a little help from you. So we have to make a decision pretty soon because we've done a lot for the country. The stock market's up almost 50 percent. We've gotten rid of the great regulations."
00:09:08 - 00:09:34 (26 sec),"Kevin and everybody have told you -- and the great tax cuts with the legendary Kevin Brady and his group. And we've done all of these things. Where is Kevin? I was actually going to introduce him later, but I'll introduce him right now. Where's Kevin? Thank you, Kevin. What a job this man's done. What a job he's done."
00:09:34 - 00:09:58 (25 sec),"Thank you, Kevin. You really have. But we have to make a decision -- the theme for the next campaign. So we've been here by that time three, three and a half years, we're going into the war with some socialists. And it looks like the only non-sort of heavy Socialist he's being taken care of pretty well by the socialists."
00:09:58 - 00:10:23 (25 sec),"They got to him. Our former vice president. He's -- I was going to call him, I don't know him well, I was going to say, ""Welcome to the world, Joe. Are you having a good time, Joe? Are you having a good time?"" But we're going to be running against somebody that's going to go as far left as possible. They're going to go out there."
00:10:23 - 00:10:48 (25 sec),"And so we have to come up -- do we say it seriously, let me know, do we say, ""Keep America Great?"" My theme was going to be ""Keep America Great"" because we've made it great. And we really have. I mean, we -- China is down 38 percent, Kevin, because of tariffs, okay. See, look at Kevin. You're not unhappy about that."
00:10:48 - 00:11:10 (22 sec),"And we're up 50 percent. And the world is not doing well. Europe is not doing well. Asia is not doing well. But we're doing well. We're setting records. We should have another record very shortly in the stock market. I think we have 22 Records, 22, where the stock market hit new highs, 22, 100 percent hours."
00:11:10 - 00:11:26 (16 sec),"We have everyone, 22. And now we're going to have another one it looks like. It was looking a little bit bleaker two or three months ago, but that was artificial, it was artificially caused. But it looks like we're going to have some more. We're going to have a lot more. But I have to decide, do we make a change in the theme?"
